Port_ID,pnl,Win_Positions,Total_Positions,ROI,Win_rate,Sharpe_Ratio,MDD,Score,Rank
3946087913459823360,-40.66724167,1930,6085,-0.005629933668558746,31.71733771569433,-0.18564759169157527,-0.9999823583363912,558.6652531782662,131.0
3949214983441029120,1317.57755896,1675,4530,0.1824041650112325,36.9757174392936,-0.20653546647476942,-0.41694080968665603,1161.3252603130022,102.0
3949329502284748801,425.96505788999997,72,384,0.058970191302981624,18.75,-0.15453511151852262,-0.5601386778824684,234.59432298326058,140.0
3951723256343550465,5260.02286389,1215,3447,0.728192486205645,35.24804177545692,-0.5146488188432022,-0.8631176263284772,2994.657070442241,33.0
3952087967771302912,1032.6052598600002,58,172,0.1429528750927126,33.72093023255814,-0.6881115831924511,0.0,533.7312205050187,132.0
3953433416230728705,4924.76177998,110,527,0.6817792654768143,20.872865275142317,-0.6535616120222228,-0.6100362622222161,2495.517245843095,38.0
3953764659057081857,6048.86608919,180,583,0.8373991806101772,30.874785591766724,-1.0018719864067211,-0.46742697837235203,3078.600524431122,31.0
3956048468100538880,1373.56489,20,28,0.1901549970591155,71.42857142857143,0.8803506427102474,0.0,692.8204759994119,125.0
3956076827719377409,16790.01223802,2019,3916,2.324393081817348,51.55771195097037,-0.08870555029550518,-0.7494143506516995,9001.170997626365,7.0
3957509601040585217,3174.1803667200006,300,1113,0.4394304649842527,26.954177897574123,-0.8034942180298155,-0.1694586230979782,1677.178069452997,65.0
3960874214179953664,19567.47128569,1233,2391,2.708901830465912,51.568381430363864,-0.33273612233313893,-0.9961054330636708,10154.177423211093,4.0
3962024093501274881,9314.494060179999,337,1273,1.2894895636278796,26.472898664571876,-1.168019545710769,-0.6072512447779754,4758.6049280027255,17.0
3966142151544441601,4883.80077594,1028,1932,0.6761086636294095,53.20910973084886,-0.08218128404944315,-0.834367419470828,2750.4356097027257,36.0
3975304792994095360,2536.0810463,1040,2438,0.3510926112131878,42.65791632485644,-0.7498895245538112,-0.5874803740080784,1580.1107416722425,70.0
3975392755164484097,2330.27031414,512,1829,0.3226003721835347,27.99343903772553,-0.5842637621612292,-0.8809735777673714,1318.7996771444368,91.0
3976088733682659585,5901.15009982,1226,2814,0.8169495216761629,43.56787491115849,-0.3023494461148367,-0.9482980413105211,3318.5384398143356,30.0
3977078013600312321,4622.3514376,1638,5018,0.6399138696847634,32.64248704663213,-0.32473995652630994,-0.98986090879137,2802.703701573937,34.0
3977116548751698176,603.9805007599999,456,1624,0.0836144773224226,28.078817733990146,-0.5609017770863735,-0.5423903466124289,438.8069732754645,135.0
3977234346014419201,2427.29283086,33,83,0.3360320757134346,39.75903614457831,0.5690366500385866,0.0,1223.6136218451427,96.0
3978449781300392193,5888.6560088,344,784,0.8152198517796323,43.87755102040816,-1.188781481719319,-0.295655464768147,3047.6910483703555,32.0
3981810242465907713,2836.47282999,12,105,0.3926785596893129,11.428571428571429,-0.4091557608108333,-0.10038655407445893,1421.9149507069376,81.0
3983074113875692800,2424.82951996,14,43,0.33569105733100846,32.55813953488372,0.32629801070487807,0.0,1216.6818981914664,97.0
3986814617275053313,16337.46188064,2780,3554,2.2617424473237016,78.22172200337648,0.39154851405881647,-0.0039444080621950225,9003.183288809465,6.0
3987739404272887297,12464.6063154,1381,6050,1.72558806249621,22.826446280991735,-0.26796350900572646,-0.9999273288552031,6646.948275312499,11.0
3988071780777702657,3424.4699222,890,2385,0.47408030936563217,37.316561844863735,-0.7700762567085362,-0.6186752201150766,1979.3297771618732,49.0
3988187872032603905,2599.76167062,1711,5238,0.35990849535412,32.665139366170294,-0.3363616709465245,-0.9973992596487076,1813.252817009071,60.0
3988205565930333696,3283.93800993,141,371,0.45462520712840643,38.00539083557952,-0.07487522968446207,-0.34537512804886045,1684.3599300064257,64.0
3991414786174551297,1787.98771569,93,311,0.24752729288149367,29.903536977491964,0.18829323484359867,-0.394798236445861,921.9433633035762,113.0
3993014919980212480,3078.66301039,331,695,0.4262071344053634,47.62589928057554,-0.31255513433257165,-0.11662479904453653,1638.7167466218812,68.0
3993222640082269952,1884.46844302,1434,3087,0.26088399161139314,46.45286686103013,-0.5241610488435683,-0.4586392921742597,1372.4863983083224,87.0
3994879592543698688,3658.7650624,361,653,0.5065159023398352,55.283307810107196,-0.4840014585873996,-0.88028090943086,1937.7838343804679,52.0
3995532094997544704,-12346.6822186,1295,6051,-1.7092627644025735,21.401421252685505,-0.7518133899461115,-0.9999991658074812,-5785.182961852881,149.0
3996598927198996481,3509.04461888,980,2661,0.4857887487087934,36.8282600526118,-0.1900474561853531,-0.8457527134640862,2048.6194671897415,48.0
3998572645139652353,9603.58535988,95,266,1.3295110840121622,35.714285714285715,-0.6708863246102945,-0.02447205705630715,4830.558582156803,16.0
3998659472131949824,1449.32593976,72,147,0.2006432836331181,48.97959183673469,-1.7931761900153544,0.0,746.3030985367267,123.0
3999240873283311617,42574.47367879,2366,4522,5.893969026234867,52.32198142414861,-0.21771205668367188,-0.23516267406990937,21998.215633200245,2.0
3999845462424248576,5843.15260681,1443,3318,0.8089204047461629,43.490054249547924,-0.03474418036948784,-0.6481695708966106,3354.638087485949,28.0
4000222729738650369,1803.6201332800001,537,958,0.24969142967801103,56.05427974947808,0.145867288876004,-0.8140710626085377,1062.9600049259357,106.0
4000877324693233921,-836.1005588599996,2714,6050,-0.11574895403095814,44.8595041322314,-0.812821627167578,-0.999977495203843,396.1265707791939,136.0
4002413037164645377,3686.9697606,107,576,0.5104205335242231,18.57638888888889,-0.07754166789629718,-0.16648628762876824,1875.6869644067046,57.0
4004410127575640832,2905.76386668,175,507,0.4022711439013409,34.51676528599605,-0.13043863280823653,-0.943898266363248,1505.4623875687803,75.0
4004713168329653760,1667.19861,2,27,0.23080536572357455,7.4074074074074066,-0.2872038248176431,0.0,834.2454660731447,119.0
4006366295148391425,3018.5418057,117,681,0.41788401288103744,17.180616740088105,-0.12623279764786868,-0.5133009738375964,1544.4544796525763,73.0
4008537296438699777,2330.8456453100002,249,535,0.32268002047517047,46.54205607476635,-0.044593096075516606,-0.5320515367985623,1240.1873586590953,95.0
4008711265867865600,11298.706389769999,166,394,1.5641820025834554,42.13197969543147,-1.3273048832627845,-0.008890342842187943,5699.466031285517,13.0
4008804082027254529,3332.73345887,527,975,0.4613804019628375,54.051282051282044,-1.3999930650978616,-0.40256162427679637,1824.5590055153925,59.0
4011626972687000576,5483.14982082,2326,6056,0.7590819666719327,38.408190224570674,-0.6124017110810689,-0.8213394860751583,3439.526726803334,26.0
4012994295026226176,2500.33664614,251,627,0.3461441909697841,40.03189792663477,0.1680987001732384,-0.5965499299853125,1325.537551908194,90.0
4013955990069013504,1690.02704985,236,358,0.2339657128932965,65.92178770949721,0.16826723656622955,-0.3992522636480506,915.8603180675785,114.0
4013978721149559808,3778.87822398,61,294,0.5231442524478567,20.74829931972789,-0.06089965793486171,0.0,1907.8437408404893,54.0
